gender,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,age,race
1,5,6,7,5,5,4,5,27,2
1,6,6,10,5,10,5,6,27,2
1,6,6,7,5,5,6,6,27,2
1,4,5,6,3,4,4,5,27,2
1,7,6,9,7,9,8,6,27,2
1,1,2,5,7,5,1,1,23,1
1,7,7,7,7,7,7,7,23,1
1,7,6,5,7,5,2,6,23,1
1,6,7,7,7,7,6,7,23,1
1,6,8,6,7,6,5,7,23,1
1,7,7,7,7,7,6,6,23,1
1,7,7,8,8,6,4,7,23,1
1,7,8,6,8,7,7,8,23,1
1,5,7,8,8,8,5,6,23,1
1,8,8,7,7,7,6,6,23,1
1,9,9,9,9,9,8,9,23,1
1,8,8,7,5,5,6,6,23,1
1,9,8,8,8,6,2,8,23,1
1,6,5,6,6,7,7,6,23,1
1,6,8,5,7,6,5,4,23,1
1,6,7,6,7,5,6,6,23,1
1,7,7,7,7,5,6,7,23,1
1,6,7,9,8,8,7,6,23,1
1,6,1,5,1,1,1,1,27,4
1,4,8,8,5,6,4,5,27,4
1,6,6,6,5,5,5,5,27,4
1,6,7,7,6,7,6,6,27,4
1,5,7,6,4,5,4,5,27,4
1,4,7,9,6,9,6,6,27,4
1,9,10,8,6,7,7,7,27,4
1,6,9,9,5,7,2,6,27,4
1,3,6,7,5,7,4,7,27,4
1,6,7,7,7,7,5,7,27,4
1,8,10,9,9,9,5,7,27,4
1,4,8,8,8,6,4,6,27,4
1,3,7,7,5,5,4,5,27,4
1,5,7,8,6,5,5,6,27,4
1,7,10,7,6,9,3,7,27,4
1,5,7,7,5,6,5,6,27,4
1,4,6,5,4,5,4,4,27,4
1,5,7,7,6,7,6,6,27,4
1,2,4,4,1,7,2,3,27,2
1,7,7,7,7,7,6,8,27,2
1,6,3,5,3,3,3,4,27,2
1,6,7,7,6,7,6,6,27,2
1,7,7,7,7,7,6,6,27,2
1,6,7,8,8,7,8,7,27,2
1,6,10,9,9,4,5,6,27,2
1,7,8,8,8,7,4,7,27,2
1,3,5,6,5,4,3,6,27,2
1,8,8,8,6,7,6,7,27,2
1,6,10,9,6,8,3,6,27,2
1,7,8,8,6,6,5,6,27,2
1,8,8,8,4,6,2,8,27,2
1,6,6,7,8,5,5,6,27,2
1,3,6,6,6,7,6,5,27,2
1,6,8,8,7,7,4,6,27,2
1,5,7,7,6,5,6,6,27,2
1,5,3,4,3,4,4,4,27,2
1,3,4,6,5,6,5,4,27,2
1,1,1,6,1,5,1,1,24,6
1,6,8,8,6,7,6,7,24,6
1,3,5,5,3,5,2,3,24,6
1,5,5,5,5,5,5,5,24,6
1,7,8,7,6,7,6,6,24,6
1,5,7,7,7,7,8,5,24,6
1,4,10,10,3,3,2,5,24,6
1,6,8,8,4,7,4,7,24,6
1,6,9,7,7,6,5,7,24,6
1,5,7,7,5,6,5,6,24,6
1,6,8,8,8,6,5,8,24,6
1,6,10,8,7,8,6,7,24,6
1,2,5,6,2,6,7,3,24,6
1,5,6,8,2,5,2,7,24,6
1,2,6,7,2,6,1,2,24,6
1,3,6,6,6,5,4,5,24,6
1,6,8,8,5,8,6,7,24,6
1,6,9,8,6,10,5,7,24,6
1,4,5,5,4,5,4,5,24,6
1,4,6,6,4,5,6,6,24,6
1,4,4,7,4,7,4,4,24,6
1,4,9,3,2,4,1,2,22,2
1,6,7,6,6,7,5,6,22,2
1,5,5,7,3,5,3,3,22,2
1,5,6,7,5,7,5,5,22,2
1,4,6,7,6,5,5,5,22,2
1,3,5,6,5,7,6,3,22,2
1,5,4,8,2,3,3,4,22,2
1,6,8,8,4,8,3,6,22,2
1,4,8,7,5,5,5,5,22,2
1,4,5,6,5,5,3,4,22,2
1,7,9,8,7,6,5,8,22,2
1,6,10,10,9,10,5,8,22,2
1,4,7,7,7,5,5,5,22,2
1,6,8,8,4,8,6,8,22,2
1,3,7,7,6,7,4,5,22,2
1,5,6,6,6,6,4,5,22,2
1,7,8,9,6,7,4,5,22,2
1,5,6,6,4,6,5,6,22,2
1,5,6,6,4,5,4,6,22,2
1,3,2,8,7,6,5,4,22,2
1,1,2,3,1,5,8,1,22,4
1,5,5,6,5,5,6,5,22,4
1,5,6,6,3,3,3,3,22,4
1,5,5,5,5,5,5,5,22,4
1,7,4,5,3,5,4,3,22,4
1,3,4,6,3,7,3,3,22,4
1,6,6,7,4,8,2,5,22,4
1,5,6,6,7,10,5,6,22,4
1,6,4,6,5,6,4,3,22,4
1,6,7,8,6,9,4,6,22,4
1,2,3,6,4,6,5,3,22,4
1,6,8,9,5,6,3,9,22,4
1,2,2,7,0,4,0,1,22,4
1,3,7,7,4,6,5,5,22,4
1,5,5,6,4,7,6,4,22,4
1,6,8,8,8,9,2,5,22,4
1,4,6,5,5,6,4,5,22,4
1,4,4,4,4,4,4,3,22,4
1,2,2,6,5,4,4,3,22,4
1,1,6,5,1,6,4,1,27,2
1,5,5,6,5,6,8,6,27,2
1,5,9,8,6,8,2,3,27,2
1,6,6,6,6,6,6,6,27,2
1,6,7,7,6,5,5,6,27,2
1,4,5,6,6,7,5,4,27,2
1,6,5,9,4,6,2,5,27,2
1,7,7,7,6,6,4,7,27,2
1,7,6,7,8,7,6,7,27,2
1,9,8,7,8,6,6,7,27,2
1,5,10,9,7,7,7,8,27,2
1,8,7,7,7,7,6,7,27,2
1,6,7,7,6,7,7,7,27,2
1,5,5,6,6,7,4,5,27,2
1,7,9,8,7,8,6,8,27,2
1,6,7,7,6,5,6,6,27,2
1,7,6,6,6,5,6,7,27,2
1,5,5,8,7,10,5,6,27,2
1,2,6,6,7,6,3,3,28,4
1,7,7,7,7,7,8,8,28,4
1,5,7,6,8,5,2,4,28,4
1,6,7,7,7,6,5,6,28,4
1,7,7,6,7,5,3,7,28,4
1,5,7,7,9,9,3,5,28,4
1,7,8,7,7,7,5,7,28,4
1,6,7,7,9,8,6,8,28,4
1,8,8,9,8,8,8,8,28,4
1,6,10,9,10,8,5,10,28,4
1,6,8,8,8,7,8,6,28,4
1,6,6,6,6,6,1,6,28,4
1,5,5,5,6,6,5,5,28,4
1,5,7,9,6,8,8,8,28,4
1,8,8,8,7,7,4,8,28,4
1,6,5,6,4,6,5,6,28,4
1,4,7,7,7,5,6,7,28,4
1,6,6,7,6,5,4,6,28,4
1,4,2,7,1,7,1,1,34,2
1,6,7,7,5,7,4,5,34,2
1,8,3,3,2,3,2,3,34,2
1,6,6,6,6,6,6,6,34,2
1,7,6,6,6,5,7,7,34,2
1,7,8,8,7,7,6,6,34,2
1,7,7,9,7,4,4,7,34,2
1,7,9,10,6,8,5,8,34,2
1,7,8,7,6,6,8,7,34,2
1,6,6,7,6,7,5,6,34,2
1,8,9,9,9,8,7,8,34,2
1,5,6,7,7,7,5,6,34,2
1,9,5,8,3,6,3,6,34,2
1,8,5,8,2,4,0,2,34,2
1,4,6,7,4,6,4,5,34,2
1,8,8,9,8,8,8,9,34,2
1,9,6,8,5,8,5,6,34,2
1,5,6,7,4,6,5,6,34,2
1,6,7,7,6,6,7,7,34,2
1,7,6,9,7,8,6,7,34,2
1,1,7,9,2,9,2,2,27,4
1,4,7,7,6,8,6,6,27,4
1,5,7,9,8,9,5,7,27,4
1,7,7,7,7,7,6,7,27,4
1,5,6,7,4,6,6,5,27,4
1,5,7,9,8,10,2,5,27,4
1,4,5,9,2,4,4,4,27,4
1,6,8,8,6,7,4,7,27,4
1,6,7,9,7,10,7,7,27,4
1,4,8,8,7,8,6,7,27,4
1,7,8,8,7,8,6,7,27,4
1,4,10,10,8,10,2,8,27,4
1,7,6,6,3,6,5,6,27,4
1,6,7,7,6,7,3,7,27,4
1,7,8,9,9,9,6,7,27,4
1,4,7,7,6,7,7,5,27,4
1,5,8,9,7,9,8,9,27,4
1,7,8,9,8,9,8,7,27,4
1,4,5,8,5,7,5,5,27,4
1,4,7,6,6,5,6,6,27,4
1,5,6,10,6,10,6,8,27,4
1,8,1,8,1,8,1,6,28,1
1,5,7,6,6,7,7,6,28,1
1,8,7,5,5,7,3,6,28,1
1,6,7,7,6,6,6,7,28,1
1,7,7,7,7,6,5,7,28,1
1,7,7,7,7,6,6,7,28,1
1,7,7,8,6,8,4,6,28,1
1,6,6,6,8,8,4,6,28,1
1,10,9,9,6,6,5,9,28,1
1,10,8,9,10,10,7,9,28,1
1,6,7,6,7,6,6,6,28,1
1,9,6,8,4,7,2,8,28,1
1,6,7,8,6,4,0,6,28,1
1,5,5,6,7,7,7,5,28,1
1,9,8,9,8,8,7,9,28,1
1,8,7,7,9,7,2,5,28,1
1,7,7,7,6,6,6,6,28,1
1,7,7,7,6,6,7,7,28,1
1,6,8,8,7,8,7,6,28,1
1,2,8,8,3,8,1,2,28,3
1,5,7,6,6,6,5,7,28,3
1,4,4,5,5,6,5,3,28,3
1,6,6,6,6,6,6,6,28,3
1,5,6,7,4,7,5,5,28,3
1,3,5,5,5,5,6,5,28,3
1,6,7,9,3,6,4,7,28,3
1,6,6,7,6,8,3,5,28,3
1,7,7,8,8,9,4,7,28,3
1,7,6,7,6,5,5,5,28,3
1,8,8,8,8,8,3,7,28,3
1,9,9,9,4,10,3,7,28,3
1,3,7,6,4,6,4,3,28,3
1,6,8,8,4,8,3,6,28,3
1,4,5,4,5,6,0,2,28,3
1,4,7,6,5,6,5,5,28,3
1,7,8,9,6,9,7,8,28,3
1,8,6,7,7,7,5,7,28,3
1,6,5,5,5,6,5,6,28,3
1,6,7,6,7,7,6,6,28,3
1,6,6,6,6,6,6,6,28,3
0,9,9,9,8,7,8,9,30,4
0,7,7,8,6,7,5,7,30,4
0,6,7,8,5,4,5,7,30,4
0,8,8,8,7,8,8,8,30,4
0,6,5,6,7,8,8,6,30,4
0,7,7,6,6,6,6,6,30,4
0,9,8,10,7,7,7,9,30,4
0,7,8,9,8,7,6,7,30,4
0,8,7,9,7,7,7,8,30,4
0,6,7,7,6,5,5,6,30,4
0,10,9,9,8,7,8,8,30,4
0,7,7,7,7,5,5,6,30,4
0,8,9,8,8,7,7,9,30,2
0,6,7,7,5,6,4,6,30,2
0,4,5,5,5,7,8,6,30,2
0,5,6,6,3,4,2,3,30,2
0,4,6,5,5,5,4,5,30,2
0,7,7,9,7,4,3,6,30,2
0,5,6,6,6,5,3,4,30,2
0,4,7,7,4,7,4,5,30,2
0,6,6,6,6,4,7,7,30,2
0,6,9,7,6,6,7,6,30,2
0,4,5,6,5,6,4,4,30,2
0,7,8,8,7,6,7,8,28,2
0,8,10,10,8,10,4,5,28,2
0,6,8,8,7,6,6,5,28,2
0,5,5,7,5,8,6,7,28,2
0,3,6,7,4,8,2,4,28,2
0,3,6,9,4,8,4,4,28,2
0,4,6,6,5,8,5,5,28,2
0,7,8,8,4,4,4,8,28,2
0,6,8,8,8,7,5,6,28,2
0,5,10,9,9,9,6,7,28,2
0,4,5,7,5,5,6,8,28,2
0,6,9,7,6,6,8,8,28,2
0,4,7,7,6,7,6,5,28,2
0,8,9,8,8,6,7,9,21,2
0,9,8,7,8,7,6,8,21,2
0,7,8,5,6,5,8,7,21,2
0,7,5,5,6,3,2,5,21,2
0,6,7,6,7,7,6,7,21,2
0,5,5,6,6,6,5,7,21,2
0,6,8,8,6,3,4,6,21,2
0,7,6,6,7,7,5,6,21,2
0,8,4,6,4,6,4,5,21,2
0,7,7,6,6,7,5,8,21,2
0,9,9,7,8,9,8,9,21,2
0,6,7,7,7,7,6,6,21,2
0,9,8,9,8,7,7,9,22,2
0,8,10,8,8,8,4,8,22,2
0,7,7,7,8,6,4,5,22,2
0,5,6,6,7,5,6,7,22,2
0,5,7,7,5,5,4,5,22,2
0,4,6,7,5,7,5,7,22,2
0,4,5,5,4,4,4,4,22,2
0,8,7,9,8,3,5,7,22,2
0,5,6,5,4,4,3,3,22,2
0,4,8,7,4,6,2,4,22,2
0,5,6,7,6,6,5,6,22,2
0,7,8,8,5,6,5,6,22,2
0,4,7,7,6,6,5,5,22,2
0,8,9,8,8,6,8,9,24,4
0,6,6,6,6,6,5,5,24,4
0,5,5,6,4,7,5,6,24,4
0,5,7,8,7,6,3,5,24,4
0,4,7,7,5,5,4,5,24,4
0,6,6,5,5,6,4,5,24,4
0,7,9,9,7,6,4,7,24,4
0,5,8,7,8,5,5,7,24,4
0,5,8,8,7,6,4,6,24,4
0,4,7,8,7,4,5,5,24,4
0,7,9,8,10,9,9,8,24,4
0,6,7,7,6,6,5,5,24,4
0,6,8,8,7,6,7,7,35,2
0,6,6,6,5,7,4,5,35,2
0,4,2,5,4,5,7,5,35,2
0,4,6,6,4,4,2,3,35,2
0,5,7,7,4,5,4,4,35,2
0,5,9,9,6,6,3,6,35,2
0,6,8,8,7,7,8,6,35,2
0,4,7,8,5,6,5,6,35,2
0,7,7,7,6,5,5,7,35,2
0,6,8,9,8,9,8,7,35,2
0,4,7,7,5,5,5,4,35,2
0,7,9,8,7,6,8,8,34,2
0,8,10,10,8,10,7,8,34,2
0,8,7,7,6,7,4,7,34,2
0,6,6,7,8,7,8,6,34,2
0,6,6,8,5,8,3,4,34,2
0,5,8,9,8,8,5,8,34,2
0,7,7,7,7,5,6,6,34,2
0,5,8,8,7,7,3,6,34,2
0,5,6,8,4,5,3,3,34,2
0,4,10,10,8,5,5,6,34,2
0,7,7,7,6,7,6,7,34,2
0,5,6,7,8,9,10,6,34,2
0,6,7,8,7,5,5,7,34,2
0,8,9,10,8,7,7,9,21,2
0,5,4,4,4,4,0,3,21,2
0,6,6,5,7,5,4,4,21,2
0,4,0,2,0,3,8,3,21,2
0,6,4,4,8,4,8,6,21,2
0,3,6,4,8,6,5,4,21,2
0,7,5,6,7,6,6,6,21,2
0,2,8,6,4,7,2,4,21,2
0,4,5,6,8,7,6,5,21,2
0,4,7,8,6,7,4,5,21,2
0,4,3,5,4,6,4,5,21,2
0,7,8,7,6,8,5,6,21,2
0,6,6,7,8,7,7,6,21,2
0,8,9,10,7,6,6,8,33,2
0,6,8,7,5,5,5,6,33,2
0,8,7,7,8,5,8,8,33,2
0,9,8,8,6,7,9,9,33,2
0,7,7,9,8,9,6,9,33,2
0,6,7,7,7,6,6,7,33,2
0,7,7,7,7,6,3,6,33,2
0,6,5,6,6,3,3,4,33,2
0,7,7,9,8,7,9,7,33,2
0,6,4,5,5,5,5,6,33,2
0,9,7,8,9,8,10,8,33,2
0,5,7,7,6,6,6,6,33,2
0,7,9,8,7,6,7,8,28,2
0,8,10,8,10,8,4,8,28,2
0,8,7,7,7,7,5,7,28,2
0,7,7,4,5,5,5,6,28,2
0,6,6,6,6,4,3,6,28,2
0,6,8,7,8,6,6,7,28,2
0,5,7,5,6,7,5,6,28,2
0,7,9,8,8,3,3,6,28,2
0,8,8,8,9,6,6,8,28,2
0,8,6,8,8,8,7,8,28,2
0,5,6,5,6,6,3,5,28,2
0,6,6,6,9,8,8,7,28,2
0,4,7,6,6,5,5,4,28,2
0,8,9,8,7,6,7,8,29,4
0,10,10,10,10,10,5,8,29,4
0,7,8,7,6,6,4,6,29,4
0,5,7,6,5,6,7,6,29,4
0,5,7,8,4,8,5,5,29,4
0,6,7,7,5,6,4,5,29,4
0,6,6,6,6,5,5,6,29,4
0,9,8,8,6,4,5,7,29,4
0,5,6,5,4,4,3,3,29,4
0,8,9,9,8,5,5,7,29,4
0,5,6,5,6,5,4,5,29,4
0,6,8,6,5,8,6,7,29,4
0,4,8,7,6,5,5,5,29,4
0,10,10,10,10,8,7,9,22,4
0,8,8,7,6,7,3,6,22,4
0,6,5,5,2,8,7,7,22,4
0,7,6,6,5,5,2,5,22,4
0,4,8,6,6,6,4,4,22,4
0,9,8,7,8,5,6,8,22,4
0,8,8,9,10,4,2,7,22,4
0,6,6,5,3,4,2,2,22,4
0,7,10,7,6,4,5,6,22,4
0,8,6,7,6,5,5,7,22,4
0,4,8,7,7,5,6,6,22,4
0,8,9,9,8,7,7,9,27,4
0,8,8,8,8,8,5,8,27,4
0,5,8,6,7,5,6,7,27,4
0,7,8,8,6,7,6,7,27,4
0,5,7,9,8,8,8,8,27,4
0,7,8,7,7,5,6,7,27,4
0,10,8,10,9,5,4,8,27,4
0,7,7,7,6,6,4,6,27,4
0,7,7,7,6,8,9,7,27,4
0,6,6,7,6,5,3,6,27,4
0,9,9,7,7,5,6,8,27,4
0,6,8,7,8,7,7,7,27,4
1,4,9,9,6,8,6,9,27,4
1,5,5,6,3,3,4,3,27,4
1,5,10,8,7,8,8,6,27,4
1,6,8,8,6,8,6,6,27,4
1,8,9,10,10,10,5,9,27,4
1,6,10,10,9,10,8,7,27,4
1,5,6,8,2,9,2,5,27,4
1,4,6,7,5,8,6,6,27,4
1,2,8,9,1,8,0,5,27,4
1,5,8,8,7,7,6,7,27,4
1,9,9,9,9,8,9,8,27,4
1,3,6,7,5,5,4,6,27,4
1,7,9,8,9,7,7,7,32,2
1,7,8,9,3,5,5,6,32,2
1,7,8,8,8,8,8,7,32,2
1,7,9,9,6,7,5,8,32,2
1,7,8,8,7,7,7,7,32,2
1,10,10,10,10,9,9,10,32,2
1,6,7,10,5,10,6,6,32,2
1,7,8,8,8,8,7,7,32,2
1,6,7,8,8,7,4,5,32,2
1,7,9,9,8,2,7,8,32,2
1,8,9,8,9,8,6,8,32,2
1,4,7,6,7,5,5,6,32,2
1,5,6,5,5,5,3,4,25,2
1,6,5,5,3,1,3,2,25,2
1,7,8,9,7,8,7,7,25,2
1,7,7,8,6,7,6,7,25,2
1,8,8,8,8,8,8,8,25,2
1,6,9,10,7,7,2,4,25,2
1,3,7,7,2,9,2,2,25,2
1,7,5,7,3,6,2,4,25,2
1,8,7,9,2,6,0,3,25,2
1,8,7,8,6,6,5,7,25,2
1,7,6,6,6,6,5,6,25,2
1,4,6,6,4,4,3,4,25,2
1,6,6,6,5,8,2,6,29,4
1,7,6,6,5,3,5,2,29,4
1,5,9,9,7,9,8,5,29,4
1,8,9,9,9,9,8,9,29,4
1,10,9,9,9,9,9,9,29,4
1,7,10,9,9,8,9,9,29,4
1,7,8,9,7,9,6,7,29,4
1,8,7,8,8,8,6,7,29,4
1,7,7,7,5,7,5,5,29,4
1,9,8,8,6,6,7,8,29,4
1,8,8,7,8,7,6,8,29,4
1,7.5,8,8,7,7,5.5,7,29,4
1,6,8,7,7,7,7,8,23,2
1,5,7,7,7,7,7,6,23,2
1,6,6,6,6,4,5,6,23,2
1,5,5,5,5,9,6,5,23,2
1,8,9,9,9,9,7,8,23,2
1,8,9,9,8,9,10,8,23,2
1,8,10,9,9,9,10,9,23,2
1,5,6,8,2,5,6,3,23,2
1,10,10,10,10,10,10,10,23,2
1,6,10,9,8,8,7,7,23,2
1,7,6,8,3,5,5,5,23,2
1,7,8,8,8,7,8,8,23,2
1,7,8,8,7,7,6,7,23,2
1,7,8,7.5,8,7,7,8,23,2
1,5,8,8,7,8,8,8,27,2
1,8,8,9,8,7,8,8,27,2
1,5,7,7,7,7,7,7,27,2
1,8,8,8,8,8,8,8,27,2
1,8,9,9,8,8,7,8,27,2
1,9,10,10,10,9,9,10,27,2
1,7,7,8,8,5,6,8,27,2
1,7,8,8,8,8,7,8,27,2
1,6,9,8,7,5,5,6,27,2
1,7,7,7,6,7,6,7,27,2
1,7,8,8,6,6,6,7,27,2
1,8,9,9,9,8,8,9,27,2
1,4,9,8,5,9,8,8,32,6
1,5,5,6,4,2,2,2,32,6
1,5,7,7,6,8,6,7,32,6
1,6,8,8,6,8,6,6,32,6
1,8,9,8,8,8,7,8,32,6
1,4,9,10,6,9,2,3,32,6
1,7,6,7,6,8,6,5,32,6
1,5,7,10,7,7,6,4,32,6
1,6,7,9,6,9,6,7,32,6
1,6,9,10,3,9,4,6,32,6
1,6,8,9,8,8,6,7,32,6
1,6,8,7,7,8,6,6,32,6
1,4,8,8,5,8,4,6,32,6
1,6,8,8,6,6,6,7,27,2
1,7,8,8,5,5,5,6,27,2
1,3,5,7,5,9,5,4,27,2
1,9,8,8,8,8,8,8,27,2
1,7,7,10,9,9,4,8,27,2
1,8,10,10,8,7,7,8,27,2
1,5,6,6,5,6,5,5,27,2
1,5,6,8,5,8,5,5,27,2
1,6,8,10,3,8,2,6,27,2
1,5,9,9,8,7,8,8,27,2
1,8,8,8,8,8,6,8,27,2
1,6.5,8,8,6,7,6.5,6,27,2
1,8,9,9,9,9,8,8,25,2
1,9,8,8,9,8,8,8,25,2
1,7,7,7,8,9,7,7,25,2
1,9,9,9,9,9,9,9,25,2
1,10,10,10,10,10,8,9,25,2
1,8,9,9,10,7,10,9,25,2
1,6,6,7,7,8,4,7,25,2
1,6,7,8,7,8,5,7,25,2
1,9,8,9,9,9,5,6,25,2
1,7,5,7,5,9,7,6,25,2
1,7,8,8,7,8,6,7,25,2
1,8,8,7,7,7,5,7,30,2
1,8,10,8,9,8,8,8,30,2
1,8,8,7,7,9,8,7,30,2
1,9,7,8,7,7,5,7,30,2
1,8,9,9,9,9,8,9,30,2
1,10,9,10,10,9,9,10,30,2
1,9,8,8,10,5,5,8,30,2
1,7,7,7,9,8,7,7,30,2
1,7,7,8,10,7,8,9,30,2
1,8,5,8,9,7,3,7,30,2
1,7,8,8,8,8,6,8,30,2
1,7,6,7,8,5,7,7,30,2
1,3,8,8,5,7,5,7,29,6
1,5,9,8,8,8,8,8,29,6
1,5,5,5,6,6,8,6,29,6
1,3,8,8,7,9,9,6,29,6
1,6,7,8,6,7,5,6,29,6
1,7,9,10,9,9,6,7,29,6
1,7,10,9,7,10,6,6,29,6
1,5,10,10,5,10,2,6,29,6
1,5,7,7,6,7,5,6,29,6
1,5,6,7,3,7,2,6,29,6
1,4,7,8,5,7,8,5,29,6
1,5,6,6,5,5,6,5,29,6
1,4,6,7,6,6,5,5,29,6
1,2,8,7,8,7,7,5,26,2
1,7,9,9,6,5,5,6,26,2
1,3,10,10,8,9,10,7,26,2
1,6,7,7,6,7,8,7,26,2
1,7,8,8,8,8,8,8,26,2
1,8,10,10,10,9,10,9,26,2
1,5,6,10,5,6,6,4,26,2
1,3,6,5,5,5,4,4,26,2
1,3,6,5,5,6,0,5,26,2
1,4,6,7,5,9,6,6,26,2
1,5,6,6,6,6,5,5,26,2
1,3,8,6,7,5,5,6,26,2
1,4,5,7,5,7,9,6,36,2
1,5,5,5,5,5,5,5,36,2
1,3,7,7,6,8,7,4,36,2
1,6,7,7,6,7,5,6,36,2
1,7,9,9,7,7,4,6,36,2
1,8,9,10,9,10,9,8,36,2
1,5,6,10,4,10,5,5,36,2
1,5,8,9,7,8,7,6,36,2
1,5,6,7,3,7,3,5,36,2
1,7,7,7,5,5,5,6,36,2
1,6,6,7,6,6,5,5,36,2
1,5,6,6,5,4,4,5,36,2
1,5,7,7,4,7,1,3,29,2
1,8,7,8,9,9,7,8,29,2
1,4,7,7,7,8,5,6,29,2
1,7,7,7,7,7,7,7,29,2
1,6,7,7,2,2,2,4,29,2
1,9,8,10,9,8,9,7,29,2
1,6,6,7,7,9,6,7,29,2
1,4,6,8,6,8,5,6,29,2
1,5,5,6,3,5,0,4,29,2
1,7,6,7,6,6,5,6,29,2
1,6,6,8,6,6,4,6,29,2
1,4,7,8,5,8,5,7,29,2
0,7,7,7,7,7,7,7,34,4
0,6,6,7,7,5,4,7,34,4
0,6,7,6,6,6,6,6,34,4
0,6,8,8,8,8,1,2,34,4
0,9,9,9,7,7,6,8,34,4
0,6,6,6,5,6,5,5,34,4
0,8,7,7,8,9,7,8,34,4
0,5,7,8,5,6,5,5,34,4
0,8,10,9,7,8,8,8,25,4
0,8,8,7,7,7,7,8,25,4
0,8,7,7,6,6,7,7,25,4
0,8,8,8,6,8,5,8,25,4
0,6,5,4,3,4,2,3,25,4
0,10,10,9,7,7,8,8,25,4
0,6,6,7,6,6,5,6,25,4
0,9,9,8,6,8,5,8,25,4
0,7,8,7,4,5,4,5,25,4
0,10,10,9,10,10,10,10,23,2
0,7,8,7,7,6,6,8,23,2
0,6,8,6,6,6,6,6,23,2
0,7,7,6,8,6,8,7,23,2
0,6,6,7,7,6,5,5,23,2
0,5,6,6,5,6,5,4,23,2
0,8,6,7,9,7,7,9,23,2
0,9,8,8,10,7,9,8,23,2
0,5,10,9,10,8,8,7,30,3
0,5,8,7,7,6,6,8,30,3
0,7,8,8,8,7,7,8,30,3
0,6,8,8,7,5,6,4,30,3
0,10,9,9,10,8,9,9,30,3
0,5,6,7,7,6,7,6,30,3
0,8,8,7,9,6,6,8,30,3
0,6,5,6,8,10,5,7,30,3
0,6,10,9,8,8,8,6,36,1
0,4,7,5,5,6,3,5,36,1
0,6,8,8,8,6,7,6,36,1
0,4,7,6,6,6,3,4,36,1
0,4,8,7,8,7,6,2,36,1
0,7,10,9,7,7,7,6,36,1
0,5,8,8,8,8,8,7,36,1
0,4,8,6,5,6,3,4,36,1
0,4,8,6,5,5,7,5,36,1
0,9,10,10,10,9,9,9,29,2
0,7,8,7,8,7,8,8,29,2
0,9,7,7,8,8,6,8,29,2
0,7,6,7,6,5,7,6,29,2
0,8,5,7,7,6,5,8,29,2
0,10,10,10,9,9,8,10,29,2
0,8,8,8,7,8,7,6,29,2
0,9,9,9,9,8,10,9,29,2
0,8,5,6,9,7,4,6,29,2
0,10,10,9,10,9,9,10,30,2
0,6,8,7,6,6,7,7,30,2
0,8,8,8,7,6,8,8,30,2
0,5,8,6,6,6,6,6,30,2
0,5,7,7,4,9,2,2,30,2
0,9,6,8,7,7,6,6,30,2
0,8,8,8,8,7,7,7,30,2
0,7,9,8,8,6,7,8,30,2
0,8,6,7,7,6,4,5,30,2
0,4,6,8,5,5,5,4,29,2
0,4,6,6,5,6,3,5,29,2
0,6,7,7,5,5,5,6,29,2
0,2,2,5,1,7,1,1,29,2
0,7,9,8,6,6,6,6,29,2
0,6,8,7,6,7,6,7,29,2
0,6,9,8,6,6,9,7,29,2
0,5,8,7,4,5,4,5,29,2
0,7,7,8,6,6,6,5,22,4
0,9,8,7,9,6,7,9,22,4
0,8,8,8,7,8,7,8,22,4
0,8,8,8,8,6,8,7,22,4
0,6,3,7,6,9,1,4,22,4
0,10,7,8,8,8,6,6,22,4
0,7,7,8,7,9,6,7,22,4
0,6,9,9,8,8,7,6,22,4
0,7,8,8,8,6,7,6,22,4
0,4,8,8,6,6,5,5,34,2
0,3,4,3,2,6,5,4,34,2
0,5,8,7,7,5,7,5,34,2
0,2,7,7,5,8,2,2,34,2
0,8,9,7,6,6,6,6,34,2
0,6,5,7,5,7,6,6,34,2
0,4,6,5,3,4,4,4,34,2
0,5,8,6,5,6,4,5,34,2
1,6,7,8,8,6,6,6,30,4
1,1,10,10,6,5,1,3,30,4
1,5,7,8,7,7,5,5,30,4
1,5,10,8,8,8,2,8,30,4
1,6,8,8,10,8,6,8,30,4
1,3,9,8,4,6,2,4,30,4
1,4,8,8,5,6,3,5,30,4
1,8,7,8,7,6,6,7,23,2
1,3,6,7,7,6,3,7,23,2
1,7,7,7,7,5,5,7,23,2
1,8,8,8,8,6,8,9,23,2
1,8,9,9,8,9,7,8.5,23,2
1,10,8,5,7,5,4,7,23,2
1,8,7,8,7,7,6,7,29,4
1,2,6,8,9,5,2,7,29,4
1,7,6,7,8,6,5,6,29,4
1,8,10,9,10,7,6,8,29,4
1,8,8,8,8,8,8,8,29,4
1,8,6,8,8,8,5,8,29,4
1,6,8,6,7,6,6,6,29,4
1,10,8,7,6,6,7,6,29,4
1,1,7,10,6,10,1,1,24,2
1,8,7,8,5,7,5,8,24,2
1,7,10,10,6,10,6,7,24,2
1,8,10,8,8,8,8,6,24,2
1,8,7,8,8,8,8,6,24,2
1,6,7,8,6,8,6,7,24,2
1,6,7,9,6,8,6,6,24,2
1,7,7,7,5,6,5,6,24,2
1,6,7,7,6,6,6,6,25,3
1,3,7,8,9,6,2,2,25,3
1,6,7,6,8,5,5,5,25,3
1,8,8,8,10,8,5,10,25,3
